2950,2
1116,2
2439,2
2332,1
4369,0
143,1
3868,0
2011,0
4633,1
1517,1
3950,2
158,2
767,2
546,1
2312,1
1012,1
3445,1
476,1
1591,2
1326,2
1435,2
1590,1
1133,1
45,0
1809,1
1521,1
2886,2
296,2
3126,1
1773,2
2423,2
4625,1
3072,2
4792,2
665,1
2048,1
2945,1
843,1
4787,1
1742,1
2328,1
353,2
504,0
3058,0
2972,2
1249,2
10,1
3173,2
701,1
1144,1
1625,1
4055,1
4682,2
2564,0
812,1
2183,2
1079,1
369,2
719,0
429,2
3502,1
1065,1
1252,1
1415,1
2127,2
4463,1
2307,1
894,1
1346,2
3255,1
1397,1
3491,1
941,1
523,1
332,2
1664,1
2284,1
1743,1
2201,2
2566,0
1537,2
1651,1
4701,1
1888,1
4421,1
2727,2
3389,1
3705,2
1121,2
3891,1
1842,1
246,1
3480,1
492,1
171,1
3335,2
682,1
2793,1
4157,2
2692,0
3303,2
3221,0
2557,1
1808,2
1454,2
985,1
4147,1
600,1
126,1
3503,2
2406,1
4305,0
1896,1
1608,1
1246,2
1040,1
3231,0
274,1
4015,1
4602,0
2129,1
1543,2
3288,2
4344,1
2215,1
338,1
3767,1
4490,1
3062,1
4622,1
4595,2
1950,2
90,1
2995,1
1972,1
1923,2
1180,1
2255,1
129,2
4473,1
302,1
2883,1
4356,1
1713,0
4707,1
2343,2
3546,1
3063,1
2229,1
4852,2
3831,0
4812,2
4213,2
2676,1
3850,0
4079,1
4016,1
2044,1
3093,1
106,1
4679,1
3230,1
1480,1
672,1
2915,1
1880,2
2713,2
2442,2
948,1
4601,1
1422,1
114,1
2290,1
3506,1
1115,1
5,1
3745,2
4768,1
42,1
4101,2
585,0
1709,2
4359,1
3031,1
3079,2
229,1
1149,1
4367,1
3946,1
2390,1
1719,1
1100,1
2828,2
2297,1
3475,1
3000,1
4364,0
431,1
3961,2
3120,1
4798,1
2835,1
2455,2
1196,1
1444,2
4256,2
1817,2
3618,2
4228,1
3602,1
2440,2
53,1
2395,2
3973,1
269,1
262,1
2157,2
4816,2
3693,2
2074,2
1714,1
3380,1
4524,1
2996,1
1257,1
2744,2
1749,1
4576,1
1273,1
3302,1
487,1
260,1
351,1
3199,1
1890,2
2416,1
1826,1
1578,0
239,1
2542,1
1068,2
4023,1
4285,1
1253,2
1442,2
822,1
1598,0
3464,1
3608,1
916,1
2833,1
4551,0
1076,1
1645,1
2143,1
2610,2
3949,2
642,1
2366,1
3294,1
342,1
3088,0
2076,0
3592,1
154,0
4753,1
1218,1
584,1
3286,1
1793,1
646,1
104,0
1861,0
4266,1
2628,1
2472,1
1843,1
